DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	2.44298	244	2	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.44298	244	2	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.44298	244	2	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.44323	244	3	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.44323	244	3	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.44323	244	3	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.44348	244	3	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.44348	244	3	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.44348	244	3	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.44373	244	3	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.44373	244	3	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.44373	244	3	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.44398	244	3	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.44398	244	3	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.44398	244	3	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.44423	244	4	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.44423	244	4	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.44423	244	4	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.44448	244	4	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.44448	244	4	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.44448	244	4	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.44473	244	4	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.44473	244	4	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.44473	244	4	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.44498	244	4	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.44498	244	4	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.44498	244	4	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.44523	244	5	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.44523	244	5	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.44523	244	5	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.44548	244	5	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.44548	244	5	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.44548	244	5	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.44573	244	5	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.44573	244	5	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.44573	244	5	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.44598	244	5	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.44598	244	5	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.44598	244	5	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.44623	244	6	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.44623	244	6	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.44623	244	6	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.44648	244	6	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.44648	244	6	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.44648	244	6	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.44673	244	6	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.44673	244	6	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.44673	244	6	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.44698	244	6	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.44698	244	6	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.44698	244	6	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.44723	244	7	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.44723	244	7	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.44723	244	7	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.44748	244	7	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.44748	244	7	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.44748	244	7	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.44773	244	7	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.44773	244	7	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.44773	244	7	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.44798	244	7	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.44798	244	7	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.44798	244	7	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.44823	244	8	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.44823	244	8	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.44823	244	8	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.44848	244	8	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.44848	244	8	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.44848	244	8	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.44873	244	8	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.44873	244	8	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.44873	244	8	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.44898	244	8	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.44898	244	8	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.44898	244	8	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.44923	244	9	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.44923	244	9	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.44923	244	9	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.44948	244	9	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.44948	244	9	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.44948	244	9	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.44973	244	9	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.44973	244	9	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.44973	244	9	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.44998	244	9	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.44998	244	9	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.44998	244	9	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.45023	245	0	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.45023	245	0	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.45023	245	0	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.45048	245	0	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.45048	245	0	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.45048	245	0	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.45073	245	0	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.45073	245	0	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.45073	245	0	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.45098	245	0	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.45098	245	0	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.45098	245	0	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.45123	245	1	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.45123	245	1	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.45123	245	1	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.45148	245	1	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.45148	245	1	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.45148	245	1	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.45173	245	1	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.45173	245	1	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.45173	245	1	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.45198	245	1	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.45198	245	1	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.45198	245	1	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.45223	245	2	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.45223	245	2	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.45223	245	2	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.45248	245	2	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.45248	245	2	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.45248	245	2	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.45273	245	2	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.45273	245	2	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.45273	245	2	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.45298	245	2	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.45298	245	2	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.45298	245	2	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.45323	245	3	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.45323	245	3	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.45323	245	3	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.45348	245	3	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.45348	245	3	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.45348	245	3	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.45373	245	3	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.45373	245	3	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.45373	245	3	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.45398	245	3	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.45398	245	3	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.45398	245	3	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.45423	245	4	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.45423	245	4	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.45423	245	4	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.45448	245	4	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.45448	245	4	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.45448	245	4	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.45473	245	4	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.45473	245	4	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.45473	245	4	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.45498	245	4	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.45498	245	4	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.45498	245	4	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.45523	245	5	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.45523	245	5	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.45523	245	5	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.45548	245	5	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.45548	245	5	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.45548	245	5	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.45573	245	5	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.45573	245	5	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.45573	245	5	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.45598	245	5	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.45598	245	5	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.45598	245	5	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.45623	245	6	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.45623	245	6	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.45623	245	6	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.45648	245	6	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.45648	245	6	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.45648	245	6	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.45673	245	6	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.45673	245	6	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.45673	245	6	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.45698	245	6	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.45698	245	6	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.45698	245	6	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.45723	245	7	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.45723	245	7	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.45723	245	7	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.45748	245	7	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.45748	245	7	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.45748	245	7	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.45773	245	7	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.45773	245	7	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.45773	245	7	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.45798	245	7	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.45798	245	7	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.45798	245	7	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.45823	245	8	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.45823	245	8	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.45823	245	8	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.45848	245	8	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.45848	245	8	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.45848	245	8	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.45873	245	8	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.45873	245	8	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.45873	245	8	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.45898	245	8	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.45898	245	8	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.45898	245	8	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.45923	245	9	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.45923	245	9	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.45923	245	9	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.45948	245	9	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.45948	245	9	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.45948	245	9	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.45973	245	9	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.45973	245	9	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.45973	245	9	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.45998	245	9	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.45998	245	9	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.45998	245	9	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.46023	246	0	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.46023	246	0	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.46023	246	0	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.46048	246	0	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.46048	246	0	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.46048	246	0	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.46073	246	0	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.46073	246	0	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.46073	246	0	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.46098	246	0	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.46098	246	0	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.46098	246	0	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.46123	246	1	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.46123	246	1	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.46123	246	1	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.46148	246	1	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.46148	246	1	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.46148	246	1	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.46173	246	1	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.46173	246	1	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.46173	246	1	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.46198	246	1	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.46198	246	1	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.46198	246	1	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.46223	246	2	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.46223	246	2	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.46223	246	2	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.46248	246	2	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.46248	246	2	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.46248	246	2	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.46273	246	2	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.46273	246	2	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.46273	246	2	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.46298	246	2	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.46298	246	2	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.46298	246	2	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.46323	246	3	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.46323	246	3	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.46323	246	3	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.46348	246	3	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.46348	246	3	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.46348	246	3	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.46373	246	3	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.46373	246	3	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.46373	246	3	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.46398	246	3	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.46398	246	3	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.46398	246	3	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.46423	246	4	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.46423	246	4	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.46423	246	4	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.46448	246	4	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.46448	246	4	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.46448	246	4	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.46473	246	4	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.46473	246	4	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.46473	246	4	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.46498	246	4	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.46498	246	4	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.46498	246	4	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.46523	246	5	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.46523	246	5	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.46523	246	5	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.46548	246	5	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.46548	246	5	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.46548	246	5	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.46573	246	5	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.46573	246	5	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.46573	246	5	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.46598	246	5	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.46598	246	5	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.46598	246	5	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.46623	246	6	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.46623	246	6	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.46623	246	6	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.46648	246	6	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.46648	246	6	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.46648	246	6	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.46673	246	6	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.46673	246	6	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.46673	246	6	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.46698	246	6	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.46698	246	6	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.46698	246	6	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.46723	246	7	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.46723	246	7	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.46723	246	7	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.46748	246	7	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.46748	246	7	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.46748	246	7	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.46773	246	7	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.46773	246	7	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.46773	246	7	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.46798	246	7	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.46798	246	7	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.46798	246	7	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.46823	246	8	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.46823	246	8	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.46823	246	8	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.46848	246	8	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.46848	246	8	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.46848	246	8	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.46873	246	8	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.46873	246	8	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.46873	246	8	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.46898	246	8	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.46898	246	8	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.46898	246	8	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.46923	246	9	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.46923	246	9	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.46923	246	9	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.46948	246	9	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.46948	246	9	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.46948	246	9	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	2.46973	246	9	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	2.46973	246	9	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	2.46973	246	9	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	2.46998	246	9	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	2.46998	246	9	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	2.46998	246	9	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	2.47023	247	0	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	2.47023	247	0	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	2.47023	247	0	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	2.47048	247	0	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	2.47048	247	0	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	2.47048	247	0	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	2.47073	247	0	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	2.47073	247	0	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	2.47073	247	0	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	2.47098	247	0	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	2.47098	247	0	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	2.47098	247	0	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
